STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,partner,Geopolitical entity (partner),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LT,Lithuania,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2013,,0,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LU,Luxembourg,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,LV,Latvia,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2013,,530,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2014,,499,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2016,,395,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2017,,541,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2018,,475,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2019,,430,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2020,,237,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2022,,548,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,ME,Montenegro,2023,,1097,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2013,,1,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2014,,1,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2015,,1,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2017,,2,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2018,,1,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MK,North Macedonia,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,MT,Malta,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2013,,1317,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2014,,1273,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2015,,1294,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2016,,1239,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2017,,1442,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2018,,1304,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2019,,1230,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2020,,1239,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2021,,1240,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2022,,1217,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NL,Netherlands,2023,,2294,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2013,,901,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2014,,803,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2016,,3,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2017,,6,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2018,,6,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2019,,9,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2020,,4,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2021,,3,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2022,,9,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,NO,Norway,2023,,39,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2013,,19,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2014,,20,,p,provisional,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2015,,0,,p,provisional,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2016,,0,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2017,,0,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2018,,0,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2019,,0,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2020,,18,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2021,,62,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2022,,66,,p,provisional,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PL,Poland,2023,,67,,p,provisional,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2020,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2021,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2022,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,PT,Portugal,2023,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2013,,4437,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2014,,5301,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2015,,10443,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2016,,1458,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2017,,1157,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2018,,1772,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2019,,2548,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2020,,23,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2021,,30,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2022,,26,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,RO,Romania,2023,,14298,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2013,,3246,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2014,,4207,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2015,,3480,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2016,,3798,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2017,,4114,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2018,,3092,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2019,,1691,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2020,,1416,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2021,,1269,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2022,,945,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SE,Sweden,2023,,2812,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2013,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2014,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2015,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2016,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2017,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2018,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2019,,0,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,UNK,Unknown,NR,Number,SI,Slovenia,2020,,0,,,,,
